pca_0,pca_1,target
0.6907102,0.11161071,1
0.4098274,0.103817135,1
-1.4887465,-0.0071306378,1
0.88078815,-0.39990285,1
1.9288127,0.8864161,1
-0.81849253,-0.8802275,1
0.42324075,0.4187034,1
0.14778282,-1.6735052,1
-1.4677368,-0.69800246,1
0.64868975,1.7608835,1
0.24057877,-1.7803304,1
-1.1737972,-1.0136955,1
0.32823303,-0.6294178,1
1.2292224,0.040129423,1
0.26920924,1.9776877,1
0.9514989,-1.902221,1
0.22228557,-0.2332299,1
-1.8979383,1.4484614,1
-0.23475441,-0.07639746,1
1.538404,-1.8037047,1
-1.4481521,-0.07774214,1
0.15883353,0.43605784,1
0.6059974,0.37396365,1
-0.9393157,-1.047602,1
-1.2145288,-0.028854564,1
-0.8619296,-0.3868367,1
0.45397642,-0.08764553,1
0.34991014,0.21471971,1
1.4451556,-1.3508656,1
1.5886265,-0.29374838,1
0.97011656,-0.6218722,1
-1.1013603,-0.08542825,1
0.65814894,0.7645272,1
0.6904986,0.29334483,1
-1.4129738,0.65682787,1
0.41937548,-0.69306904,1
-1.054946,0.33326614,1
-0.14023514,-0.6713303,1
-0.46253315,-1.6083221,1
0.38318792,-0.56629246,1
1.6502839,-1.0196776,1
0.90593886,-0.97415304,1
-0.88812584,-0.027687535,1
-1.6890643,-1.7910186,1
0.32238767,0.3368011,1
0.4590458,0.5972489,1
0.32545117,-0.41100636,1
0.9965301,0.40354955,1
0.096508555,0.8271774,1
-0.15337825,-1.0819788,1
-0.59516054,0.8003652,1
-1.3965473,-0.3200181,1
-0.01470416,-1.1271014,1
1.6515012,-1.240956,1
-0.6443601,1.5164938,1
1.1052297,-1.0262678,1
1.1422743,2.144517,1
1.436749,0.0031608343,1
0.24294566,-0.1881377,1
-1.778984,-0.18842176,1
0.8994368,-0.7252081,1
0.9484373,-0.50570655,1
-0.072230816,-0.87677944,1
-0.07977677,1.0606536,1
-0.019048631,-0.5584593,1
0.3765962,0.046424627,1
-0.7388911,-0.7773599,1
-1.1291616,-0.22373605,1
1.901667,-0.9115085,1
-0.07303432,-0.22856726,1
1.4046106,-0.24009362,1
0.8016083,-0.58713585,1
1.1513134,-0.5983036,1
-0.24142641,1.2317065,1
1.3689044,1.5709176,1
0.63352734,-0.07203702,1
1.0555762,-0.7131289,1
0.22692212,-0.42070833,1
-0.68927264,1.9102111,1
-2.1093001,0.35045677,1
-0.32871488,1.079237,1
-1.0461804,-0.024815671,1
-0.4178193,-0.09748386,1
1.419543,1.8524368,1
-0.0065225586,-0.119126454,1
0.96412194,0.3134339,1
3.2075608,-0.7441173,1
-1.5013433,-0.24415508,1
-0.16007876,-0.6267847,1
0.9930629,1.0038675,1
-1.2766656,0.8738059,1
0.14202237,-0.64563847,1
0.43107432,-0.16907066,1
-1.1613716,0.85852206,1
-0.8554304,0.017523393,1
-0.32691342,-2.27742,1
-1.0623034,0.8591349,1
-0.10541098,-0.21883976,1
-1.2218322,-0.013105214,1
-0.3652398,0.48011664,1
-1.4806058,-0.078582056,1
1.2176056,0.16405018,1
0.06999053,-0.75121295,1
-0.3559239,1.665019,1
-0.18283844,-0.9963283,1
-0.08429517,0.35102057,1
-0.643569,-1.0688455,1
-0.042054668,-0.8250733,1
0.09791116,-2.1031601,1
-0.51002276,-0.8624465,1
-0.39824075,-1.0449016,1
0.84382415,0.27140296,1
0.18023024,-0.07881843,1
-0.18593997,-0.43623966,1
0.17943166,-0.78551686,1
0.4438699,-1.038986,1
0.07321472,-2.75847,1
0.45517886,1.7520888,1
2.418541,0.8806901,1
0.34452727,0.7629883,1
-1.9732996,-0.03437917,1
-1.2188962,0.023166612,1
-0.3340646,0.8897158,1
-0.27740854,-0.1881892,1
-1.7555945,0.37419835,1
-0.4200071,-1.4279064,1
-0.3242314,1.012068,1
-1.5038561,-1.6493578,1
0.85041124,-0.4594562,1
1.8974094,-0.72479534,1
0.08396554,0.04727882,1
0.7697251,-0.32616118,1
1.1874112,0.18276784,1
-0.3727184,0.6180012,1
-0.5401477,0.13744208,1
0.13217244,-0.36103004,1
-0.27678725,0.3878013,1
0.15322705,-0.18197094,1
0.05474034,-2.6283474,1
-1.3145907,-0.37579283,1
-1.652379,-0.28129268,1
0.50706214,-0.68907297,1
-1.407026,-1.1039532,1
1.3047956,0.81478035,1
0.4294668,-1.0198078,1
-0.10517882,0.28332442,1
0.9286786,0.51233804,1
-1.6444492,-1.1658608,1
0.32330984,1.8285272,1
-1.8606547,-0.8123852,1
-0.72141784,1.0030965,1
-0.3810503,-0.5060029,1
1.2749999,-1.1834204,1
0.5465618,-0.6080065,1
-0.386375,-0.7448944,1
1.5937986,-0.88209486,1
0.28750306,-1.0286859,1
-0.42183602,0.931005,1
0.29142442,-1.1388919,1
-0.85046285,-0.36127084,1
-0.35342818,0.0403547,1
-0.7305267,-0.5772843,1
0.572973,-0.32753006,1
0.87151724,-0.86454535,1
0.022560768,-1.6551789,1
-0.3674029,-0.57123655,1
-0.14092049,-2.4059694,1
-2.0090172,2.4780722,1
1.2406453,-0.18599144,1
1.3820876,0.07748583,1
0.5735962,-0.070667416,1
0.49245563,1.1210659,1
0.21758409,-0.21825184,1
-0.22459215,-1.325855,1
-0.3623353,1.4930391,1
0.35255027,-0.41878122,1
-0.41551453,0.16272321,1
0.44099268,1.3189158,1
-1.6614757,2.0130782,1
1.6062701,-0.37538153,1
0.78349143,-0.5039994,1
0.006198682,0.8940828,1
1.6349473,-1.4573964,1
0.34028214,-1.8947911,1
1.0049658,0.48850068,1
0.4447531,-1.2050273,1
-0.2512921,-0.89190173,1
0.56273836,0.9727875,1
-0.8263229,0.03617406,1
-0.14243923,-0.9830354,1
-1.1255181,0.6326825,1
0.65237045,1.1780176,1
-0.5163322,0.8025879,1
0.58524346,0.38213968,1
-0.08897333,0.09317973,1
0.56974185,-1.8139918,1
0.06671129,-0.56798077,1
0.7982022,-0.09278962,1
-0.50979865,0.95052254,1
0.6158773,-0.37656623,1
-0.8040147,-0.43866563,1
-0.09741966,1.0536656,1
-1.3223104,-0.51089036,1
-0.5421808,-0.23284572,1
1.3291382,0.41035932,1
1.051382,0.72524697,1
1.888569,-1.3716968,1
1.8153661,-0.31670606,1
1.2318832,0.71306014,1
-0.275211,0.31849813,1
-1.5944945,1.2661123,1
0.6857771,1.63463,1
1.1049086,0.14997387,1
1.2082425,1.5356257,1
-1.3412559,0.44473732,1
-1.5368663,-1.1280684,1
-1.0342785,0.90005094,1
-0.47675288,-0.8435499,1
0.7278866,0.65491724,1
-0.20533192,0.471013,1
0.45805457,-0.97212255,1
0.59050024,-1.2798566,1
0.6581192,-1.6631763,1
-0.9510748,-0.32259107,1
1.6036769,-0.9140648,1
0.07360946,-1.0869844,1
-1.3545312,-0.39798218,1
0.25078034,1.2165186,1
-0.80318785,-0.010574922,1
0.18893981,0.5739951,1
-0.96147054,-0.95020384,1
0.34837684,1.0086716,1
0.68360794,-1.2901164,1
-0.773472,0.51951414,1
-0.3278113,-0.11183321,1
-0.93201816,-1.2887834,1
-1.1612788,-0.17964587,1
-2.5578618,-1.1696752,1
-0.4024549,-1.125583,1
1.5120057,-1.2689945,1
-0.07551528,0.025176927,1
0.70416075,-0.31495154,1
1.6581422,-1.1981626,1
0.48777038,0.6224688,1
0.53760266,-0.913792,1
-0.28445798,-0.58483684,1
-0.38209748,0.5165608,1
-0.620727,0.22842798,1
-0.31865302,0.6418036,1
-0.77429515,0.25529173,1
1.1823431,-1.8815211,1
0.43297416,-0.5164032,1
0.48454335,-0.8725265,1
-2.1652036,-0.73842335,1
-0.33566615,1.3021256,1
0.028323174,-0.8068293,1
1.2016556,0.95951563,1
-1.4499887,-1.6739107,1
0.45039877,0.96328735,1
-0.46376473,0.07098198,1
1.0043395,-0.059072524,1
1.2797223,0.4224228,1
-0.09305691,-1.2254543,1
-0.898468,-2.8145978,1
0.1672759,0.6285691,1
0.59509015,-0.56843245,1
-1.9557887,0.77464014,1
0.27746993,-0.38914037,1
-0.43675077,-0.3205672,1
1.4228204,-1.494116,1
1.0092617,-0.8289858,1
-1.7169211,-1.2638456,1
-1.3716085,-2.2723017,1
-0.6652265,-0.2201174,1
-1.6538101,0.32126445,1
0.1310102,-0.560064,1
0.8120246,0.90192485,1
-0.41729328,0.7696182,1
0.15753421,0.31403524,1
-0.52068406,1.8238873,1
0.5039139,1.0591768,1
0.15184751,-0.056304544,1
-0.49303022,-0.5503313,1
0.6086272,-1.2370899,1
1.4240353,1.1452883,1
-0.14513162,0.014503375,1
-0.4757279,2.0500667,1
-0.5170879,-0.13390557,1
-0.18024784,0.69870245,1
-0.5223052,-1.0985055,1
0.3699125,-0.45821506,1
0.594894,-1.2411183,1
0.93606794,-0.64213455,1
0.8098794,-0.4150827,1
2.688462,0.44858485,1
1.0369868,1.1414433,1
0.8946875,0.8496548,1
0.22148749,0.66285014,1
-0.5786778,-1.4008876,1
-1.0046915,-1.8617604,1
-1.4844322,-1.1298366,1
0.2927721,-0.2933602,1
-1.3038639,-0.40728045,1
-0.88138914,-0.19718803,1
-0.3816833,-2.721626,1
-0.92470735,-1.3509504,1
0.6473733,0.98463655,1
1.9372041,-0.12922923,1
-0.6071538,-0.29671067,1
0.87614733,-0.1798934,1
-0.33268037,-0.13885793,1
0.35951704,-0.80014336,1
0.4713278,2.1858566,1
-2.2404668,0.3439559,1
0.5527371,-0.52546275,1
0.5546154,-1.0828717,1
-0.045959346,0.7972734,1
2.3653007,-1.4799873,1
-0.23324555,0.4023309,1
-0.5732561,-0.09639831,1
-0.3279521,0.94591177,1
-1.4231564,0.45303717,1
1.5241793,0.7250394,1
-0.37345642,1.1730156,1
1.2866595,-0.064669035,1
1.2004379,-1.001661,1
1.4162863,0.2979186,1
-0.40010926,0.75784236,1
-0.7060352,-0.41066468,1
0.98155534,0.95291054,1
-0.097141095,1.5266445,1
0.042120203,0.583385,1
-0.6609979,1.4628079,1
0.65120333,-0.15298317,1
-1.2491317,0.22581281,1
-2.0998743,-0.754664,1
0.5257171,-1.3048985,1
-0.61383754,0.60588837,1
0.7299916,1.6808522,1
0.000808008,0.556126,1
-0.055930857,-0.48551643,1
0.37590742,-0.27849483,1
0.21744616,-2.391852,1
-0.55939543,-0.6621731,1
-0.48127335,-0.055759713,1
-0.36710247,-0.56876284,1
-0.24271587,-1.1710404,1
-1.0520451,-0.8057718,1
1.7797813,1.0445452,1
0.12719283,-1.5483103,1
0.5753728,0.15750054,1
0.45966485,-0.061963633,1
1.4446708,-1.1674279,1
0.8676309,-1.3543077,1
-0.9870517,1.4106939,1
1.1659772,-1.3660915,1
-0.5326768,-0.545697,1
0.0010179728,1.140821,1
-0.5940136,1.8344443,1
-1.3181828,-0.7269809,1
1.6333779,0.21675926,1
0.94658077,-1.5523349,1
1.7040051,-0.70461774,1
0.66683894,-0.97843385,1
-0.22050789,-0.92175525,1
0.14170888,-0.31744376,1
-0.31156847,1.8419584,1
1.5710711,1.8610097,1
-1.0494407,-0.53889215,1
-0.7988441,1.1140636,1
-0.71361184,-1.160228,1
-1.9987806,-1.1881522,1
0.6780238,0.3523769,1
1.1437402,0.77824205,1
-0.75685245,0.7558969,1
-0.0012574941,-0.3422888,1
-2.132621,0.122873634,1
0.02799084,-1.3645414,1
0.044008985,-0.35537052,1
1.655883,0.86462355,1
0.28986597,-0.41442594,1
-0.527312,-0.6754256,1
0.89845914,-0.14431928,1
0.76535064,0.1828453,1
-0.28566802,-0.6398989,1
-1.9493688,-1.2384363,1
-1.847728,0.13385117,1
-0.8786071,0.89594007,1
0.4571568,1.2295023,1
1.5415568,0.29321086,1
-0.6985941,-0.0024052411,1
-1.0919214,-0.6571535,1
0.81536096,0.08268155,1
0.07190575,-1.6528715,1
0.18295634,2.0678058,1
1.0856205,-1.6131372,1
0.830125,-0.8864493,1
0.61350036,-0.4360054,1
-0.035385735,0.45483115,1
-0.73335993,-0.2160162,1
-0.15117748,0.45295733,1
-1.6234269,-1.0959415,1
-0.58668935,0.36413258,1
-0.022097051,0.34478575,1
-1.8875692,-0.8889695,1
-1.6982468,-0.13509679,1
-0.9241576,0.20628117,1
-0.95124793,-1.5084478,1
-1.7722391,0.524171,1
-0.10730815,-1.6636326,1
0.2834331,-0.27197,1
-1.3529783,-0.9200786,1
-0.0011279881,0.69283074,1
-0.20672591,1.6948767,1
-1.9904166,1.4712592,1
0.14090234,0.28928834,1
-0.8071656,0.4127708,1
-0.4495439,-2.9917223,1
-0.16129431,1.1876972,1
0.998343,0.58842087,1
0.5486266,1.1063107,1
-1.4707279,-0.9498482,1
-1.457984,-0.36765915,1
-0.6755624,0.10311292,1
0.44954503,-1.851813,1
0.45148513,-0.16630074,1
-1.4668045,0.24879414,1
-0.9658779,1.3434248,1
2.4761977,-0.3953616,1
-1.6793073,0.93102777,1
1.5575784,-2.305327,1
-1.1183772,0.34603998,1
-1.8646522,0.58712745,1
0.14559478,0.35904247,1
-2.5395944,0.760345,1
0.008315481,-0.59694517,1
-0.9435906,-0.00588502,1
-0.4499883,0.06065172,1
1.8218032,-0.1652535,1
0.21174097,-0.015008733,1
0.707122,0.45664227,1
-1.0053319,-2.7792583,1
-0.28246522,0.581776,1
-0.6858016,-0.9655985,1
-1.1452918,1.2592083,1
0.3135682,-0.41752064,1
1.1427568,1.1428055,1
0.53054607,-0.2691245,1
-1.2014728,-0.33789748,1
0.9721502,0.24325015,1
0.29365718,-0.31819528,1
-1.195376,0.21334144,1
-0.30036372,-0.05784425,1
-0.4238408,-0.18647458,1
1.2568735,-0.45783293,1
0.019582555,-0.35013694,1
0.930399,-1.3121762,1
-0.3298193,0.1683102,1
-0.07941617,1.2741077,1
-0.47797567,0.62735283,1
0.9228671,-0.43151906,1
-0.5140537,1.074153,1
0.49592566,-2.9905627,1
0.538544,0.36742723,1
-0.5738405,-1.1455842,1
1.1805172,0.46391523,1
-0.43337098,-0.7299898,1
0.090681225,1.1061088,1
-0.5915582,-0.2702115,1
-0.029817075,0.10713129,1
1.4048246,1.6871854,1
1.1118855,-0.4243744,1
0.9140738,-0.9020728,1
-0.57564133,-1.0820127,1
0.5669065,0.32654977,1
-0.29414943,-1.5195342,1
-0.62220764,1.2059964,1
0.16215791,-0.16495128,1
-1.7233455,1.3629093,1
-0.18003047,0.98007494,1
0.074824266,-0.80110866,1
-0.67915547,0.8635967,1
-0.45431566,-0.5948167,1
0.3057127,0.069802806,1
-0.5026274,0.15729044,1
-0.1772277,0.2772455,1
1.6909399,1.1679022,1
0.31755376,0.19413716,1
0.4807567,-0.66042185,1
0.17106634,0.7533176,1
-0.78040683,0.056218326,1
-0.6619891,-0.2838918,1
0.68825215,0.33322376,1
0.6187435,0.07397865,1
0.25430423,0.27941006,1
-0.047815055,-0.2823494,1
-1.2972347,0.7647268,1
-0.7920189,-0.30941474,1
0.98404413,0.52701837,1
-0.9470717,-0.29005042,1
0.85222423,0.37760755,1
0.43163934,-0.34656236,1
0.63052195,-0.3706864,1
-0.9769804,1.4625301,1
-0.43260646,-1.4910834,1
-1.2523973,0.06305617,1
0.15712363,0.75823873,1
-0.4926222,-0.7951009,1
-1.7069751,0.28449985,1
-1.1496649,-2.0359807,1
1.2444351,0.17522484,1
-0.16117063,-0.9159275,1
0.30036294,0.38845307,1
2.4310892,0.5577194,1
0.23881255,0.21815638,1
0.22942358,-0.20367914,1
-0.24540244,-0.4396454,1
0.7882105,0.3062315,1
-1.917394,2.2880447,1
0.3339265,-1.3899724,1
-1.70448,-0.8907727,1
-0.822023,0.89121556,1
1.9440057,-1.0858634,1
2.021593,-0.4887388,1
-0.3144793,0.45713198,1
1.3070316,0.5137826,1
0.51150864,-0.43451738,1
0.78075534,1.9400764,1
1.7380335,-1.7980049,1
0.040913247,1.1851257,1
-0.56186604,-0.14273916,1
-0.30214304,0.56504655,1
1.1762233,0.34497803,1
0.49094573,-0.020417407,1
0.86711705,0.67030644,1
0.26262558,-2.2421663,1
-0.90967643,1.0886446,1
-0.470711,-0.2141372,1
-1.0085576,0.5056407,1
0.91715705,-1.2192595,1
-1.5174365,1.6672728,1
-0.9315143,1.6560289,1
-0.2150797,0.63188976,1
0.7348483,0.21164519,1
-1.6220835,0.21769685,1
0.31379294,0.43057868,1
2.104189,1.1071231,1
-0.06561787,0.20834896,1
-0.015887618,-0.37269205,1
0.94010633,-0.7395661,1
-0.09802948,0.6819418,1
-0.72978705,-0.3164562,1
-0.53119063,0.054711208,1
-1.2846153,0.3453681,1
0.98739,-1.2622544,1
0.66885096,-0.52395463,1
-0.27035958,1.13434,1
-0.96411216,0.94051576,1
-0.7347051,-0.77843374,1
-0.71927917,-0.2563074,1
1.2828149,0.15878966,1
-2.2880323,-0.8775618,1
1.1654943,-0.23627967,1
0.9471986,0.43418798,1
-0.2570235,-0.7863618,1
-0.517987,0.53710645,1
-0.60714906,-0.9856287,1
-0.17754422,-1.0234307,1
0.07194896,-0.32856888,1
-1.3644676,0.5228462,1
-0.92786765,0.48569447,1
-0.04129942,-1.5255235,1
1.6102077,-0.44741124,1
0.23103319,-1.2994403,1
0.40419328,1.1257915,1
0.70334345,-0.7087397,1
1.4832376,0.92805564,1
0.13795185,-0.53167444,1
0.13686898,0.6176462,1
-0.16490899,-2.069983,1
-0.2906009,-0.049088433,1
0.05434192,0.4344796,1
-0.91313916,0.6220993,1
-0.3301234,-0.12606475,1
1.7080094,-2.3625407,1
-0.95921963,-0.31857282,1
-1.8404483,-0.3430392,1
0.041231208,1.7337271,1
0.2386893,-1.0388101,1
0.80923843,-0.07498374,1
-0.6341099,-0.61680996,1
-1.3654233,-0.60914016,1
-0.0031093135,0.076970145,1
0.280939,0.8882134,1
-0.10878626,-2.547206,1
0.55695045,-0.79223967,1
0.6717579,-0.46586192,1
-0.12818372,0.2555771,1
-0.3448877,1.8750151,1
0.38695264,-0.7349443,1
2.025426,0.5607009,1
-1.4629253,-0.29378894,1
-1.076294,-0.16198437,1
-0.39176095,-0.05574251,1
-2.3921857,-0.43632546,1
1.2702439,0.06398901,1
-0.21963798,-1.106199,1
0.27892423,-0.64894944,1
-0.2611967,-1.5675265,1
-0.32317743,0.9389002,1
-0.8078486,-1.3491336,1
-0.00083759427,-0.66994977,1
0.6484711,-1.1058054,1
0.7850809,1.0836008,1
-1.1483123,-0.09674883,1
-1.2135456,0.85282576,1
-0.61297774,0.25497228,1
-0.25997806,2.233979,1
-0.38595703,0.35005507,1
0.41614074,-0.5608126,1
0.10878824,-1.2390132,1
-1.7151587,-0.4847397,1
0.74500567,-0.9614388,1
0.92171407,-1.2437322,1
0.55517584,1.0958381,1
0.24022594,-0.07123294,1
-0.42962283,0.11802295,1
-0.5648148,0.37531438,1
-0.82080764,0.5159029,1
-0.77981895,0.45953822,1
0.6567844,-0.42363495,1
0.78770125,0.20556499,1
0.4166438,-0.21561062,1
-0.6508225,1.1863911,1
-1.0693195,0.9151339,1
0.40214,-1.4781773,1
0.20527074,-1.3170284,1
-0.29563683,-0.39364696,1
0.986479,0.36893055,1
1.0588444,-0.006976694,1
0.36418122,-0.017975792,1
-1.4824787,-0.40209717,1
0.0044300184,0.46070346,1
-0.6598492,1.0331362,1
-0.085363664,-0.07923016,1
-0.7101146,1.166078,1
0.09204931,-0.19012173,1
-2.1576672,-0.9241137,1
0.92577606,-1.6455704,1
1.3758084,-0.46118665,1
1.6508458,-0.8380412,1
0.6121905,1.8868924,1
-0.54435015,1.1358643,1
-1.4807705,-1.0916338,1
-0.31405503,0.42308742,1
0.2817788,2.1235576,1
-1.7764492,0.7265877,1
2.2021508,0.09889652,1
-2.6739714,-0.49702933,1
0.16236092,0.42437258,1
-0.8296085,0.32268432,1
-0.1416774,0.9120567,1
-0.31148922,-0.2934539,1
-0.19245525,0.39082062,1
-0.2191272,0.69342566,1
0.0034505278,0.16884124,1
-0.38874483,-1.881979,1
0.29404885,-0.37977862,1
-2.4215238,-0.11889451,1
-0.22250171,1.5474509,1
0.3916645,-0.75408137,1
-0.094497345,0.4473883,1
-0.3943887,0.33409506,1
-0.267918,1.4500502,1
-1.3608536,-0.021145232,1
1.172094,-0.9405023,1
-0.30720752,1.3118625,1
0.7176016,0.28010407,1
0.34908354,-1.6071532,1
0.47162747,-0.06987783,1
-0.5339249,0.56946373,1
0.75444233,0.18126832,1
0.7642219,-0.11573273,1
0.44715452,-1.3826714,1
1.4673827,-0.41877058,1
-0.86503243,-0.51553303,1
-0.18340197,0.5482198,1
-0.8722078,0.81138736,1
-0.3878227,0.06678513,1
0.4011527,0.0057318658,1
0.17659456,-0.68956965,1
0.86950713,-3.8885746,1
-1.4803729,0.16019228,1
0.13090406,-1.0930849,1
-0.85824615,0.58676636,1
-0.19894817,-0.26455233,1
-0.01491829,0.8612089,1
-0.52193844,0.7831214,1
1.2591939,3.3638203,1
2.1236541,0.26274443,1
0.78633237,-0.33980197,1
0.82333124,1.5087368,1
-0.65541226,0.81042135,1
-0.9210472,-0.088288635,1
-0.8423929,-0.5758391,1
1.0987935,-0.2098603,1
0.01046329,-0.6442025,1
-0.36757195,-0.5949646,1
-0.7128355,-1.1352594,1
-2.5679827,-0.3652268,1
-0.23705111,-0.31960917,1
-1.5509844,-0.54393876,1
0.500823,-0.16560778,1
0.521609,-0.6320558,1
0.37289238,-1.9186889,1
-0.2551089,0.2718802,1
0.20392068,1.5986676,1
-0.5355078,0.021001488,1
0.6194285,-0.96336615,1
-0.47346982,-0.94354326,1
0.78067344,-1.0271511,1
0.017420232,-0.7682686,1
0.21258308,-1.2701836,1
-1.1411253,1.6736327,1
-0.072246656,-0.43832323,1
0.39174792,-0.20018098,1
0.21146414,1.0030525,1
0.4497153,1.5708786,1
-0.76012564,0.11292146,1
-0.15053193,0.1318458,1
-0.5957047,0.16733967,1
0.8075811,0.28603125,1
0.13938196,-1.2212527,1
-0.17765614,-0.17309591,1
0.72246885,-0.4874668,1
0.8070818,-2.0276728,1
-0.4671302,0.20035353,1
-1.1403273,-0.5804322,1
-0.26510078,-1.768872,1
-1.3999648,-0.29027247,1
-0.01977551,1.3702884,1
-1.2833374,-0.54749006,1
-0.38361204,0.65846115,1
0.20149662,-1.4087291,1
0.9670142,0.17091429,1
-0.3598736,0.52214944,1
1.2807438,-1.0090427,1
-0.46468148,0.3135084,1
-0.56922853,0.03444037,1
-0.45487028,-0.66896373,1
1.4900666,0.89670134,1
-0.5770415,-0.25292125,1
0.39051965,0.44026083,1
-1.3193893,-1.1648643,1
-0.008705527,-2.151751,1
-0.59627485,0.3488346,1
0.024911612,-0.153356,1
0.15431091,-0.6676363,1
2.049706,-0.7294073,1
0.7472345,0.8671355,1
-0.63140285,-0.41561106,1
-0.25625783,0.6940018,1
-1.8925338,-0.46377808,1
-2.7133663,0.034327418,1
1.1696181,-0.6172495,1
-0.1825606,-1.9024377,1
0.9839233,0.45124424,1
-1.3469378,-0.54540455,1
1.1237491,-0.2888742,1
-0.43894887,-0.41721815,1
1.3975735,1.610761,1
2.5805025,-0.69500655,1
-0.043110993,0.41395736,1
0.32914847,1.6582747,1
-0.8375452,0.8571742,1
1.481207,0.39736333,1
0.5261636,-0.31374115,1
-1.7633843,0.03825578,1
-0.29027143,0.61596084,1
1.1645875,-1.2042068,1
0.3545914,1.1933286,1
2.3457484,-0.24641627,1
1.8545643,0.2440218,1
0.5716174,1.0044972,1
0.3106348,-1.4323488,1
-1.1593256,0.9711832,1
-0.1425456,-0.39428195,1
-1.8672549,-0.064090915,1
1.205985,0.665241,1
-2.5923533,-0.65935767,1
-0.6666498,-0.3945964,1
1.9153678,-1.2318659,1
-1.2505401,1.3000152,1
0.118710175,-0.30682638,1
2.6099827,1.5474612,1
0.014240466,0.56153876,1
-1.1837914,-1.2565999,1
-0.73749775,-1.8255749,1
-1.637172,-2.2668636,1
0.54112875,-1.5205085,1
0.87619305,0.46939164,1
-1.3910178,0.5654117,1
0.65853596,0.6122711,1
-0.60620546,-0.6274767,1
0.15871058,-0.21105558,1
-1.739914,-1.5236591,1
1.3070762,-0.7399567,1
-0.15998235,0.5373528,1
-0.03339083,1.6145498,1
-0.27033883,-1.6653459,1
-1.5656711,0.54713255,1
0.8311329,-1.0915838,1
0.7120316,-0.32265353,1
-0.27034605,1.1148274,1
-0.24114504,0.13034329,1
0.9878181,0.7768525,1
0.00993228,-0.0542003,1
-0.37546393,-1.0878811,1
0.10766782,0.6985825,1
-1.2627857,0.57839143,1
1.5983877,-1.1406728,1
-0.57969284,0.8982993,1
-0.8581238,0.6121273,1
0.3751808,-0.08485988,1
-1.4052639,-0.5828515,1
0.5452735,-1.0013633,1
0.57854956,-3.1759665,1
-0.74920547,0.21397635,1
-0.5265051,1.0106628,1
0.57986337,-0.26872367,1
0.56738245,1.1285204,1
-0.1558584,1.874573,1
2.1134064,1.0517664,1
-0.027501106,1.037544,1
-0.94789946,-0.9868504,1
0.5253595,0.5428316,1
0.9313708,-0.32928646,1
0.7440157,0.38020903,1
-0.24396633,0.11961742,1
-0.35687342,-0.7126442,1
-1.0227592,-1.4916134,1
0.704143,-0.3795677,1
0.6158416,-0.6660283,1
-0.6836326,-0.49282444,1
1.2590785,-0.8717835,1
-0.6840652,0.3393622,1
-0.82583296,-0.5871374,1
-0.42979765,0.64625096,1
-1.0694033,-1.5113258,1
0.67714125,-0.5091723,1
-1.7215986,0.53675914,1
0.9859762,0.26859275,1
0.043285325,-0.64868164,1
-0.19238555,0.121796325,1
0.17583756,-1.0285628,1
-0.74096364,0.44434938,1
0.16592121,-0.6227943,1
-0.058712255,0.7593446,1
0.7714543,-1.0247068,1
-0.70242906,0.91411465,1
-0.5402092,-0.20698905,1
1.4750024,1.3318161,1
-2.1511497,-0.03477128,1
1.7611443,-1.9258136,1
-0.46795267,-0.24272785,1
-1.7916689,-0.20006923,1
0.19628116,0.014847413,1
-0.39870256,-0.35779583,1
1.1606758,0.6051426,1
-1.1170633,-2.071592,1
0.40116805,-0.7462138,1
-0.087888904,0.46610993,1
0.7145201,0.2340256,1
-1.4282539,1.3613808,1
-0.69651324,-1.1958838,1
0.30816424,-0.22744064,1
-0.8873173,-0.40651688,1
-0.0034821704,-0.42969728,1
-0.14205292,-1.619395,1
-0.51004106,0.36154845,1
-2.177602,1.031002,1
-1.1112986,-0.63137376,1
0.44925106,-0.5572335,1
-0.045373484,0.4429704,1
0.27268225,-0.46299857,1
1.5427874,2.4893177,1
-0.76166147,0.83209026,1
0.15677816,-0.7892145,1
-0.48975256,-0.89707494,1
0.6626844,-0.28414273,1
0.45965475,-0.46361613,1
-0.15518835,-0.5779643,1
-0.7582743,-1.843946,1
0.016294405,-0.07319094,1
0.17789644,0.18049933,1
0.28909874,1.2394545,1
0.23030432,0.5744543,1
0.7504139,1.0337995,1
-0.09471397,0.84055716,1
0.7097223,0.20202714,1
0.80554515,-0.6838442,1
0.2286573,0.048734203,1
-1.2974148,0.39210892,1
-1.2913854,-1.4292138,1
-0.34719872,2.2496037,1
-0.20701835,-0.4563869,1
0.009455338,-1.2481918,1
-3.603397,-0.22665101,1
1.0841025,-0.5680406,1
0.027688488,-0.50345296,1
0.1990011,-0.31390715,1
0.4218929,-0.16453028,1
0.8283298,0.2473515,1
0.80344504,0.72908354,1
-0.3917635,-0.38236034,1
-0.66230786,-1.7565072,1
-0.64948094,-0.74777466,1
2.066007,0.67070806,1
-1.0185893,-0.90176713,1
1.2200792,-2.179508,1
0.67480886,-2.414955,1
-0.52055544,0.8573259,1
1.7395271,-0.09190111,1
1.2200903,-0.3837848,1
0.16628921,-0.2892795,1
-0.7833505,-1.4802148,1
-0.5679741,0.4897657,1
-0.7750629,0.7453779,1
-0.2708226,-2.2963328,1
-0.9118085,0.011989027,1
1.9902227,0.88212186,1
-0.7576188,-0.6127987,1
-0.5822249,-0.8745538,1
0.49561903,-0.5374263,1
